datadate,price
19761123,439.000
19761124,434.800
19761125,434.000
19761126,431.800
19761129,425.200
19761130,428.000
19761201,424.200
19761202,433.100
19761203,430.600
19761206,437.100
19761207,436.400
19761208,434.400
19761209,438.900
19761210,436.500
19761213,434.100
19761214,433.200
19761215,437.700
19761216,434.200
19761217,433.400
19761220,431.500
19761221,432.500
19761222,435.000
19761223,431.300
19761224,432.100
19761229,435.200
19761230,436.800
19761231,435.500
19770104,442.600
19770105,439.100
19770106,438.600
19770107,439.800
19770110,438.200
19770111,431.300
19770112,433.100
19770113,434.300
19770114,433.200
19770117,434.900
19770118,438.100
19770119,436.100
19770120,441.500
19770121,439.900
19770124,443.400
19770125,448.000
19770126,448.000
19770127,453.400
19770128,446.400
19770131,444.600
19770201,446.900
19770202,444.600
19770203,450.000
19770204,447.600
19770207,453.200
19770208,450.500
19770209,454.400
19770210,450.900
19770211,447.300
19770214,449.700
19770215,449.500
19770216,450.000
19770217,452.100
19770218,453.400
19770221,455.000
19770222,456.100
19770223,454.600
19770224,465.300
19770225,459.500
19770228,473.300
19770301,471.800
19770302,480.000
19770303,479.900
19770304,477.100
19770307,488.500
19770308,487.000
19770309,480.800
19770310,483.400
19770311,480.800
19770314,482.100
19770315,481.800
19770316,488.900
19770317,488.500
19770318,491.900
19770321,494.500
19770322,495.600
19770323,497.300
19770324,495.200
19770325,497.500
19770328,487.300
19770329,476.300
19770330,483.000
19770331,482.900
19770401,483.600
19770404,488.800
19770405,481.900
19770406,470.300
19770407,475.000
19770412,477.300
19770413,480.100
19770414,480.000
19770415,478.500
19770418,482.800
19770419,485.100
19770420,480.100
19770421,479.800
19770422,485.600
19770425,482.200
19770426,472.900
19770427,477.700
19770428,472.600
19770429,471.300
19770502,477.400
19770503,478.300
19770504,477.900
19770505,471.900
19770506,474.000
19770509,474.400
19770510,473.900
19770511,476.700
19770512,473.600
19770513,479.000
19770516,476.800
19770517,476.800
19770518,472.700
19770519,469.300
19770520,472.500
19770523,464.900
19770524,461.000
19770525,462.000
19770526,453.600
19770527,460.600
19770530,456.900
19770531,456.100
19770601,458.500
19770602,457.700
19770603,454.900
19770608,454.000
19770609,443.300
19770610,438.600
19770613,441.800
19770614,433.300
19770615,436.900
19770616,443.600
19770617,439.500
19770620,446.700
19770621,450.000
19770622,442.100
19770623,445.000
19770624,446.100
19770627,450.000
19770628,451.000
19770629,451.000
19770630,450.700
19770701,452.300
19770704,443.000
19770705,445.400
19770706,443.600
19770707,446.100
19770708,444.900
19770711,446.700
19770712,448.400
19770713,450.000
19770714,452.900
19770715,456.200
19770718,454.500
19770719,458.000
19770720,458.500
19770721,457.000
19770722,456.800
19770725,462.400
19770726,462.600
19770727,460.000
19770728,458.200
19770729,452.000
19770801,451.400
19770802,452.700
19770803,455.400
19770804,458.200
19770805,455.000
19770808,456.500
19770809,457.100
19770810,455.500
19770811,455.600
19770812,451.300
19770815,442.300
19770816,436.800
19770817,441.100
19770818,437.900
19770819,442.900
19770822,440.400
19770823,436.400
19770824,440.700
19770825,439.900
19770826,439.700
19770830,441.900
19770831,444.800
19770901,447.000
19770902,446.700
19770905,451.800
19770906,451.200
19770907,447.800
19770908,451.000
19770909,444.700
19770912,449.500
19770913,446.000
19770914,444.800
19770915,447.400
19770916,449.100
19770919,456.300
19770920,454.600
19770921,460.600
19770922,462.100
19770923,458.600
19770926,459.500
19770927,461.000
19770928,462.000
19770929,461.800
19770930,464.500
19771003,465.600
19771004,464.200
19771005,466.600
19771006,463.500
19771007,463.900
19771010,466.400
19771011,471.500
19771012,475.250
19771013,475.700
19771014,475.300
19771017,482.300
19771018,480.900
19771019,484.000
19771020,477.100
19771021,480.600
19771024,482.700
19771025,486.400
19771026,487.700
19771027,480.400
19771028,481.200
19771031,485.200
19771101,487.500
19771102,483.600
19771103,483.600
19771104,488.600
19771107,492.900
19771108,487.400
19771109,496.500
19771110,494.100
19771111,496.800
19771114,490.800
19771115,479.700
19771116,480.600
19771117,481.600
19771118,484.300
19771121,479.300
19771122,470.300
19771123,474.400
19771124,472.900
19771125,471.500
19771128,479.100
19771129,472.800
19771130,474.200
19771201,477.900
19771202,470.000
19771205,471.400
19771206,478.000
19771207,474.000
19771208,476.600
19771209,476.000
19771212,474.000
19771213,466.300
19771214,471.900
19771215,467.750
19771216,467.500
19771219,468.200
19771220,466.900
19771221,472.100
19771222,466.200
19771223,470.000
19771228,475.600
19771229,479.800
19771230,475.600
19780103,487.000
19780104,497.000
19780105,481.800
19780106,486.100
19780109,486.600
19780110,496.400
19780111,494.200
19780112,497.700
19780113,491.500
19780116,499.000
19780117,496.800
19780118,492.600
19780119,492.500
19780120,492.200
19780123,493.700
19780124,505.200
19780125,502.400
19780126,499.600
19780127,499.300
19780130,495.600
19780131,495.000
19780201,500.000
19780202,493.700
19780203,490.100
