datadate,price
19780308,188.800
19780309,187.950
19780310,186.900
19780313,185.200
19780314,187.650
19780315,186.750
19780316,185.550
19780317,184.500
19780320,181.350
19780321,177.250
19780322,178.550
19780323,182.100
19780328,183.200
19780329,182.700
19780330,179.400
19780331,180.750
19780403,182.750
19780404,179.800
19780405,178.650
19780406,182.000
19780407,179.250
19780410,178.700
19780411,179.650
19780412,180.700
19780413,179.400
19780414,178.200
19780417,175.100
19780418,173.300
19780419,173.800
19780420,169.700
19780421,171.000
19780424,169.000
19780425,168.000
19780426,168.100
19780427,169.350
19780428,170.000
19780502,169.150
19780503,170.300
19780504,172.850
19780505,172.550
19780508,171.950
19780509,172.150
19780510,173.100
19780511,174.850
19780512,175.100
19780515,175.000
19780516,177.100
19780517,176.400
19780518,176.750
19780519,178.650
19780522,179.350
19780523,180.250
19780524,179.600
19780525,179.350
19780526,178.950
19780530,181.700
19780531,184.900
19780601,183.250
19780602,184.500
19780605,182.500
19780606,181.950
19780607,182.350
19780608,183.400
19780609,181.000
19780612,181.400
19780613,181.600
19780614,183.650
19780615,182.550
19780616,184.000
19780619,184.150
19780620,186.350
19780621,186.100
19780622,185.550
19780623,185.200
19780626,185.100
19780627,185.100
19780628,185.250
19780629,184.600
19780630,183.200
19780703,183.000
19780704,185.000
19780705,184.400
19780706,183.450
19780707,183.850
19780710,185.500
19780711,185.350
19780712,185.700
19780713,186.700
19780714,186.000
19780717,185.050
19780718,185.400
19780719,185.750
19780720,187.400
19780721,190.750
19780724,195.500
19780725,194.050
19780726,194.700
19780727,194.700
19780728,198.800
19780731,198.900
19780801,207.500
19780802,203.250
19780803,201.750
19780804,201.350
19780807,205.000
19780808,206.750
19780809,208.000
19780810,205.850
19780811,209.850
19780814,212.250
19780815,215.900
19780816,215.700
19780817,210.450
19780818,212.750
19780821,205.150
19780822,207.300
19780823,198.350
19780824,202.700
19780825,198.850
19780829,199.400
19780830,206.600
19780831,207.300
19780901,208.100
19780904,212.500
19780905,211.200
19780906,211.750
19780907,210.850
19780908,208.600
19780911,205.700
19780912,207.150
19780913,206.800
19780914,211.200
19780915,210.650
19780918,209.300
19780919,211.100
19780920,213.500
19780921,215.900
19780922,214.350
19780925,216.650
19780926,219.100
19780927,217.150
19780928,217.450
19780929,217.450
19781002,217.000
19781003,218.800
19781004,223.000
19781005,223.400
19781006,223.200
19781009,222.450
19781010,223.600
19781011,226.000
19781012,227.200
19781013,225.050
19781016,224.300
19781017,228.000
19781018,229.250
19781019,227.000
19781020,227.450
19781023,229.000
19781024,226.300
19781025,230.100
19781026,233.300
19781027,234.150
19781030,241.300
19781031,243.650
19781101,238.650
19781102,220.400
19781103,219.550
19781106,208.250
19781107,214.400
19781108,221.750
19781109,216.600
19781110,209.600
19781113,209.100
19781114,210.600
19781115,207.000
19781116,197.100
19781117,198.300
